meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.13295118 ,0.06467046 ,0.12127907 ,0.08709302 ,0.17906977 ,0.09197674 ,1.57108690 ,5.86527684 ,0.96404444 ,0.72897803 ,0.10296512 ,0.13295118 ,0.11584713 ,0.01682440 ,0.27586207 ,0.17051630 ,0.00781250 ,2.17968750 ,2.17187500 ,0.06437927 ,male
0.13835379 ,0.06957997 ,0.12550232 ,0.09023184 ,0.20210201 ,0.11187017 ,1.90530353 ,8.09574883 ,0.96453832 ,0.75201244 ,0.10278207 ,0.13835379 ,0.10802093 ,0.01603206 ,0.27586207 ,0.16666667 ,0.00781250 ,2.32812500 ,2.32031250 ,0.01988135 ,male
0.17175611 ,0.06443706 ,0.20327198 ,0.11366053 ,0.22331288 ,0.10965235 ,2.25971022 ,7.88839192 ,0.90498341 ,0.47915501 ,0.20871166 ,0.17175611 ,0.11360386 ,0.02067184 ,0.25000000 ,0.59453125 ,0.00781250 ,5.39062500 ,5.38281250 ,0.12812450 ,male
0.13647379 ,0.06988280 ,0.12507445 ,0.08421680 ,0.19761763 ,0.11340083 ,1.49533886 ,6.82007779 ,0.96890758 ,0.75629693 ,0.11023228 ,0.13647379 ,0.11577137 ,0.01570167 ,0.27586207 ,0.07979911 ,0.00781250 ,0.25000000 ,0.24218750 ,0.11497105 ,male
0.12809369 ,0.06769002 ,0.11376975 ,0.07984951 ,0.17887133 ,0.09902182 ,2.10220277 ,10.15880510 ,0.96548971 ,0.75700135 ,0.11082017 ,0.12809369 ,0.11058638 ,0.01584158 ,0.25806452 ,0.06527218 ,0.00781250 ,0.13281250 ,0.12500000 ,0.15500000 ,male
0.12902792 ,0.06738662 ,0.11468085 ,0.07856383 ,0.19156915 ,0.11300532 ,1.68786518 ,7.07053158 ,0.96300846 ,0.72798127 ,0.10406915 ,0.12902792 ,0.10614808 ,0.01799775 ,0.27586207 ,0.10408266 ,0.00781250 ,0.25000000 ,0.24218750 ,0.11483871 ,male
0.15022724 ,0.07196030 ,0.13434431 ,0.09971411 ,0.21613425 ,0.11642014 ,2.29530877 ,12.15723541 ,0.96354498 ,0.73645999 ,0.10824114 ,0.15022724 ,0.11276933 ,0.01564027 ,0.27586207 ,0.08973214 ,0.00781250 ,0.25781250 ,0.25000000 ,0.15409483 ,male
0.12213447 ,0.06660732 ,0.11112108 ,0.07784753 ,0.17688341 ,0.09903587 ,1.97838253 ,7.91852284 ,0.95618092 ,0.69030543 ,0.10233184 ,0.12213447 ,0.08061413 ,0.01579467 ,0.27118644 ,0.05684840 ,0.00781250 ,0.20312500 ,0.19531250 ,0.14000000 ,male
0.14248893 ,0.06702389 ,0.12193548 ,0.09750733 ,0.20507331 ,0.10756598 ,2.44671340 ,10.72639432 ,0.95263273 ,0.69481212 ,0.10530792 ,0.14248893 ,0.07116815 ,0.01570167 ,0.25000000 ,0.06883446 ,0.00781250 ,0.21875000 ,0.21093750 ,0.14708995 ,male
0.12881453 ,0.06384489 ,0.11758577 ,0.08698856 ,0.17611182 ,0.08912325 ,2.10503180 ,8.85581230 ,0.95921022 ,0.72128378 ,0.11865311 ,0.12881453 ,0.13292830 ,0.01570167 ,0.27586207 ,0.08266129 ,0.00781250 ,0.17187500 ,0.16406250 ,0.09722222 ,male
0.18396675 ,0.04783674 ,0.18622169 ,0.14417163 ,0.22393325 ,0.07976162 ,1.62049092 ,5.71907304 ,0.90472768 ,0.15350550 ,0.21792610 ,0.18396675 ,0.10897934 ,0.01927711 ,0.27586207 ,0.62060547 ,0.14062500 ,4.67968750 ,4.53906250 ,0.02950578 ,male
0.17363040 ,0.04473931 ,0.16256499 ,0.14461005 ,0.20696707 ,0.06235702 ,2.06888802 ,7.92221394 ,0.89925216 ,0.14998797 ,0.15455806 ,0.17363040 ,0.11102423 ,0.01639344 ,0.27586207 ,1.09410511 ,0.00781250 ,5.80468750 ,5.79687500 ,0.26010782 ,male
0.18119147 ,0.04902309 ,0.17065551 ,0.14429568 ,0.22728034 ,0.08298466 ,1.48637637 ,5.06316813 ,0.91350943 ,0.16160072 ,0.24094840 ,0.18119147 ,0.11184268 ,0.01604814 ,0.24242424 ,0.96018145 ,0.10156250 ,6.78125000 ,6.67968750 ,0.17443033 ,male
0.18418731 ,0.05041874 ,0.18642393 ,0.14127438 ,0.22829649 ,0.08702211 ,1.07386755 ,3.42022770 ,0.91353854 ,0.16976551 ,0.23011704 ,0.18418731 ,0.11852013 ,0.02064516 ,0.25000000 ,0.79101563 ,0.00781250 ,4.64062500 ,4.63281250 ,0.21826066 ,male
0.18703822 ,0.05083193 ,0.19092047 ,0.14062556 ,0.23245755 ,0.09183199 ,1.62492526 ,5.75383777 ,0.91036763 ,0.14889675 ,0.13662198 ,0.18703822 ,0.11873660 ,0.02141901 ,0.25000000 ,0.75033967 ,0.00781250 ,4.82031250 ,4.81250000 ,0.15211039 ,male
0.18750894 ,0.04901410 ,0.19804878 ,0.14270816 ,0.22748528 ,0.08477712 ,1.51840370 ,5.59318648 ,0.91524838 ,0.17667232 ,0.21571068 ,0.18750894 ,0.09940716 ,0.01822324 ,0.22857143 ,1.39723558 ,0.10156250 ,5.95312500 ,5.85156250 ,0.28677125 ,male
0.19330645 ,0.05083979 ,0.21629428 ,0.14610354 ,0.23155313 ,0.08544959 ,2.08831674 ,7.71596038 ,0.88967851 ,0.14381004 ,0.22621253 ,0.19330645 ,0.12712604 ,0.02946593 ,0.27586207 ,1.09855769 ,0.10156250 ,4.82031250 ,4.71875000 ,0.19850993 ,male
0.19239121 ,0.04908261 ,0.20884488 ,0.14292629 ,0.23133113 ,0.08840484 ,1.98570072 ,7.05373454 ,0.89585699 ,0.14439738 ,0.22517052 ,0.19239121 ,0.11901402 ,0.04371585 ,0.24615385 ,1.45424107 ,0.14843750 ,6.03125000 ,5.88281250 ,0.27749004 ,male
0.19397682 ,0.04760983 ,0.21452736 ,0.15427861 ,0.22671642 ,0.07243781 ,3.11927770 ,15.88183236 ,0.88984638 ,0.15142924 ,0.21940299 ,0.19397682 ,0.10692958 ,0.06299213 ,0.17777778 ,1.33802083 ,0.10156250 ,5.92968750 ,5.82812500 ,0.35564034 ,male
0.18430616 ,0.04944420 ,0.19016979 ,0.14137623 ,0.22620197 ,0.08482574 ,1.32798864 ,4.58830242 ,0.91227584 ,0.15815886 ,0.13812332 ,0.18430616 ,0.11091813 ,0.01925391 ,0.25396825 ,0.80636161 ,0.10156250 ,4.63281250 ,4.53125000 ,0.20779055 ,male
0.19527395 ,0.06452232 ,0.21551777 ,0.13523957 ,0.25403400 ,0.11879444 ,1.65347634 ,5.66378142 ,0.91569537 ,0.43424702 ,0.26939722 ,0.19527395 ,0.12552661 ,0.01875733 ,0.25806452 ,0.99088542 ,0.04687500 ,6.60156250 ,6.55468750 ,0.15229169 ,male
0.18933140 ,0.06497640 ,0.18986850 ,0.13543739 ,0.25310463 ,0.11766724 ,1.94953884 ,7.22073968 ,0.92148011 ,0.46085562 ,0.14456261 ,0.18933140 ,0.12206773 ,0.02346041 ,0.23880597 ,1.08869485 ,0.12500000 ,6.70312500 ,6.57812500 ,0.18862017 ,male
0.17046285 ,0.07554767 ,0.16976772 ,0.11256700 ,0.24030971 ,0.12774270 ,1.30114697 ,4.11498594 ,0.96377815 ,0.73482202 ,0.24231090 ,0.17046285 ,0.12927582 ,0.03125000 ,0.26666667 ,1.25000000 ,0.00781250 ,7.00000000 ,6.99218750 ,0.17001862 ,male
0.16149001 ,0.07285932 ,0.15250894 ,0.10687634 ,0.23416726 ,0.12729092 ,1.66072680 ,6.88029547 ,0.96479748 ,0.73827852 ,0.24057184 ,0.16149001 ,0.12419442 ,0.03007519 ,0.26229508 ,0.67931548 ,0.11718750 ,4.60937500 ,4.49218750 ,0.16443478 ,male
0.15332707 ,0.07406214 ,0.15117021 ,0.08936170 ,0.21912234 ,0.12976064 ,1.22826752 ,4.50622278 ,0.96354909 ,0.71437063 ,0.21912234 ,0.15332707 ,0.12770340 ,0.01737242 ,0.23880597 ,1.91687500 ,0.11718750 ,6.10156250 ,5.98437500 ,0.37882744 ,male
0.18906495 ,0.06257629 ,0.21934142 ,0.12398614 ,0.23705373 ,0.11306759 ,2.37867913 ,8.80414254 ,0.90416756 ,0.44315296 ,0.23074523 ,0.18906495 ,0.10015531 ,0.02002503 ,0.14678899 ,1.63116776 ,0.21093750 ,5.89843750 ,5.68750000 ,0.27472528 ,male
0.19720525 ,0.06263629 ,0.21735525 ,0.13809864 ,0.25278056 ,0.11468192 ,2.16003021 ,7.78873896 ,0.90479181 ,0.38879770 ,0.25097927 ,0.19720525 ,0.12351494 ,0.01616162 ,0.26666667 ,0.83984375 ,0.12500000 ,5.60937500 ,5.48437500 ,0.11673414 ,male
0.19925344 ,0.05711671 ,0.21793667 ,0.13899898 ,0.23881512 ,0.09981614 ,1.90035622 ,6.40694457 ,0.88682863 ,0.30846235 ,0.21164454 ,0.19925344 ,0.11392074 ,0.01573255 ,0.16494845 ,1.26822917 ,0.21875000 ,3.96875000 ,3.75000000 ,0.23621795 ,male
0.15070419 ,0.07421015 ,0.12694082 ,0.10952859 ,0.22846540 ,0.11893681 ,2.89957976 ,14.14196945 ,0.93245402 ,0.57705621 ,0.11360080 ,0.15070419 ,0.11984935 ,0.01807910 ,0.25000000 ,0.57473958 ,0.00781250 ,4.54687500 ,4.53906250 ,0.10534997 ,male
0.13833632 ,0.08569266 ,0.12674789 ,0.06088098 ,0.23866917 ,0.17778819 ,2.66828600 ,13.51460667 ,0.94304692 ,0.61190003 ,0.12504217 ,0.13833632 ,0.13823293 ,0.01635992 ,0.27586207 ,1.10621280 ,0.00781250 ,4.42187500 ,4.41406250 ,0.23097345 ,male
0.15686242 ,0.08796167 ,0.14166127 ,0.10903991 ,0.25160734 ,0.14256742 ,2.08101400 ,8.26644081 ,0.93756655 ,0.56805788 ,0.13350593 ,0.15686242 ,0.14052478 ,0.01880141 ,0.27586207 ,1.21402138 ,0.00781250 ,6.76562500 ,6.75781250 ,0.21595376 ,male
0.15216793 ,0.08254160 ,0.13380074 ,0.10564576 ,0.23841328 ,0.13276753 ,1.50103714 ,5.54000052 ,0.94838345 ,0.64742744 ,0.12553506 ,0.15216793 ,0.10900475 ,0.01711230 ,0.22857143 ,0.68115234 ,0.00781250 ,4.82812500 ,4.82031250 ,0.20849734 ,male
0.14468138 ,0.08093104 ,0.12840237 ,0.10078896 ,0.22808679 ,0.12729783 ,1.87862423 ,7.90979581 ,0.94439122 ,0.63435333 ,0.11956608 ,0.14468138 ,0.13345667 ,0.02263084 ,0.25806452 ,0.76240809 ,0.00781250 ,5.09375000 ,5.08593750 ,0.24608295 ,male
0.16222681 ,0.08126104 ,0.14524166 ,0.11684139 ,0.24530974 ,0.12846835 ,1.85882554 ,6.93740172 ,0.94002076 ,0.60101771 ,0.13342410 ,0.16222681 ,0.13408163 ,0.02484472 ,0.27586207 ,0.75031250 ,0.00781250 ,4.45312500 ,4.44531250 ,0.14663406 ,male
0.12667920 ,0.08021344 ,0.12368932 ,0.05451996 ,0.18651564 ,0.13199569 ,1.52650784 ,5.69998060 ,0.96597889 ,0.74613013 ,0.11598706 ,0.12667920 ,0.11786290 ,0.01585728 ,0.27586207 ,0.68511285 ,0.00781250 ,4.55468750 ,4.54687500 ,0.25961645 ,male
0.15757874 ,0.07969795 ,0.14780059 ,0.11639296 ,0.24017595 ,0.12378299 ,2.02253187 ,8.13213906 ,0.94420174 ,0.63942891 ,0.12645161 ,0.15757874 ,0.13151864 ,0.03193613 ,0.25000000 ,0.43539664 ,0.00781250 ,4.96093750 ,4.95312500 ,0.10949001 ,male
0.15646293 ,0.07926721 ,0.13835777 ,0.11536657 ,0.23709677 ,0.12173021 ,1.73369592 ,6.09576004 ,0.94122449 ,0.60840195 ,0.11741936 ,0.15646293 ,0.12448997 ,0.01592040 ,0.27586207 ,0.99490489 ,0.00781250 ,5.27343750 ,5.26562500 ,0.32500000 ,male
0.13053660 ,0.08536569 ,0.12736209 ,0.05097292 ,0.20964895 ,0.15867603 ,1.64924586 ,6.03450318 ,0.95799279 ,0.69875299 ,0.12174524 ,0.13053660 ,0.13185864 ,0.01909308 ,0.24242424 ,0.87860577 ,0.00781250 ,4.59375000 ,4.58593750 ,0.20442930 ,male
0.19602271 ,0.04509318 ,0.20425622 ,0.15445209 ,0.23064055 ,0.07618846 ,1.58257569 ,5.40974587 ,0.90984981 ,0.19808083 ,0.15015352 ,0.19602271 ,0.12769021 ,0.02500000 ,0.26229508 ,0.92116477 ,0.00781250 ,6.25781250 ,6.25000000 ,0.19008621 ,male
0.20051310 ,0.04493977 ,0.20991832 ,0.15600934 ,0.23033839 ,0.07432906 ,2.31957623 ,10.26277699 ,0.89891168 ,0.19179770 ,0.20991832 ,0.20051310 ,0.13530819 ,0.05693950 ,0.27586207 ,0.46832770 ,0.00781250 ,5.46875000 ,5.46093750 ,0.08424280 ,male
0.19961953 ,0.04291482 ,0.20195354 ,0.16559857 ,0.22846933 ,0.06287076 ,1.54604203 ,6.14396510 ,0.90986218 ,0.19023622 ,0.20378797 ,0.19961953 ,0.13664280 ,0.02539683 ,0.27586207 ,1.11718750 ,0.16406250 ,6.01562500 ,5.85156250 ,0.12993515 ,male
0.20245007 ,0.04361923 ,0.20686244 ,0.16466770 ,0.23196291 ,0.06729521 ,1.43108467 ,5.17058187 ,0.90689871 ,0.18421794 ,0.22568779 ,0.20245007 ,0.13245760 ,0.01720430 ,0.23529412 ,0.64095052 ,0.00781250 ,4.78906250 ,4.78125000 ,0.08995098 ,male
0.20753442 ,0.05107383 ,0.22195393 ,0.15412232 ,0.25153296 ,0.09741064 ,1.59656681 ,6.75148111 ,0.90532355 ,0.18869473 ,0.25175536 ,0.20753442 ,0.13111585 ,0.02435312 ,0.27586207 ,0.90104167 ,0.15625000 ,5.89843750 ,5.74218750 ,0.18180272 ,male
0.14071693 ,0.08179324 ,0.13772302 ,0.07079349 ,0.22135042 ,0.15055693 ,1.68696304 ,6.80762369 ,0.96639252 ,0.75109368 ,0.11716116 ,0.14071693 ,0.11048893 ,0.01703940 ,0.27586207 ,0.39814815 ,0.00781250 ,5.04687500 ,5.03906250 ,0.11649187 ,male
0.21261982 ,0.04983301 ,0.22605854 ,0.16392104 ,0.25636487 ,0.09244384 ,1.27722422 ,4.12783208 ,0.90678256 ,0.18081281 ,0.23844792 ,0.21261982 ,0.11902404 ,0.02048656 ,0.23880597 ,0.67187500 ,0.00781250 ,5.90625000 ,5.89843750 ,0.12479765 ,male
0.20142803 ,0.04463111 ,0.20117963 ,0.16714924 ,0.23696157 ,0.06981233 ,0.96277916 ,2.99656468 ,0.90861820 ,0.18667489 ,0.22970509 ,0.20142803 ,0.12906434 ,0.01809955 ,0.27118644 ,0.85267857 ,0.14843750 ,6.11718750 ,5.96875000 ,0.13302563 ,male
0.20577611 ,0.04494372 ,0.21103321 ,0.16789668 ,0.23867159 ,0.07077491 ,1.01061611 ,3.38651497 ,0.90998408 ,0.18833480 ,0.22756458 ,0.20577611 ,0.12905835 ,0.02022756 ,0.23880597 ,0.29904514 ,0.00781250 ,0.64843750 ,0.64062500 ,0.27073171 ,male
0.20650694 ,0.04869896 ,0.20889948 ,0.16154359 ,0.25532158 ,0.09377799 ,1.70719575 ,6.06500029 ,0.90549933 ,0.17344895 ,0.15967604 ,0.20650694 ,0.12828925 ,0.01691332 ,0.26229508 ,1.33463542 ,0.15625000 ,6.46875000 ,6.31250000 ,0.28133142 ,male
0.13591694 ,0.09111936 ,0.13303057 ,0.04108297 ,0.22815721 ,0.18707424 ,4.28666705 ,37.01635031 ,0.93564161 ,0.63329502 ,0.00000000 ,0.13591694 ,0.12362026 ,0.01590457 ,0.27586207 ,0.23032407 ,0.00781250 ,4.41406250 ,4.40625000 ,0.09825650 ,male
0.15927012 ,0.08024043 ,0.14553392 ,0.12125074 ,0.24184071 ,0.12058997 ,2.95284371 ,22.86602960 ,0.93446025 ,0.58093854 ,0.00000000 ,0.15927012 ,0.12723649 ,0.01858304 ,0.26229508 ,0.48582176 ,0.00781250 ,4.35937500 ,4.35156250 ,0.12280072 ,male
0.16037490 ,0.07634710 ,0.14324298 ,0.11867915 ,0.23570232 ,0.11702316 ,3.40864995 ,26.93859556 ,0.92776432 ,0.53778311 ,0.00000000 ,0.16037490 ,0.12271928 ,0.01769912 ,0.27586207 ,0.14042969 ,0.00781250 ,0.69531250 ,0.68750000 ,0.10479798 ,male
0.16046820 ,0.07785080 ,0.14952880 ,0.12519372 ,0.23997906 ,0.11478534 ,2.90754999 ,19.86283324 ,0.94086088 ,0.61016051 ,0.00000000 ,0.16046820 ,0.14177168 ,0.01696713 ,0.26666667 ,0.35050676 ,0.00781250 ,4.88281250 ,4.87500000 ,0.11971154 ,male
0.13091755 ,0.08862187 ,0.12985707 ,0.04291769 ,0.21403647 ,0.17111878 ,2.53973003 ,20.10959893 ,0.96406821 ,0.73817379 ,0.00000000 ,0.13091755 ,0.12297581 ,0.01773836 ,0.25396825 ,0.25378788 ,0.00781250 ,4.37500000 ,4.36718750 ,0.07860018 ,male
0.13765474 ,0.08447660 ,0.13398102 ,0.07269682 ,0.22262423 ,0.14992742 ,3.99905167 ,42.12551564 ,0.93373752 ,0.57535460 ,0.00000000 ,0.13765474 ,0.14846708 ,0.03921569 ,0.27118644 ,0.28027344 ,0.00781250 ,4.45312500 ,4.44531250 ,0.10774051 ,male
0.15344698 ,0.08361316 ,0.13362978 ,0.11538780 ,0.24279214 ,0.12740434 ,3.62184661 ,24.59135834 ,0.92950417 ,0.58208989 ,0.00000000 ,0.15344698 ,0.13028359 ,0.01873536 ,0.26666667 ,0.23806424 ,0.00781250 ,4.33593750 ,4.32812500 ,0.08111804 ,male
0.16381299 ,0.07337699 ,0.15261044 ,0.12690763 ,0.22088353 ,0.09397590 ,6.98846359 ,121.38729150 ,0.93658006 ,0.56663651 ,0.00000000 ,0.16381299 ,0.11712192 ,0.02179837 ,0.25000000 ,0.60967548 ,0.00781250 ,4.82031250 ,4.81250000 ,0.24963105 ,male
0.15293749 ,0.08700133 ,0.14006900 ,0.10460325 ,0.24191227 ,0.13730902 ,3.71893607 ,43.12629121 ,0.94945822 ,0.65931698 ,0.00000000 ,0.15293749 ,0.11698540 ,0.01853998 ,0.27118644 ,0.52533144 ,0.00781250 ,4.13281250 ,4.12500000 ,0.23020528 ,male
0.15462311 ,0.08305633 ,0.13899898 ,0.11325843 ,0.23910112 ,0.12584270 ,3.12807550 ,23.30234636 ,0.94354534 ,0.62700214 ,0.00000000 ,0.15462311 ,0.12854321 ,0.01592040 ,0.26666667 ,0.26112689 ,0.00781250 ,4.98437500 ,4.97656250 ,0.04675236 ,male
0.13954633 ,0.07024779 ,0.12735543 ,0.08842105 ,0.19485380 ,0.10643275 ,2.11453735 ,10.07049880 ,0.96429769 ,0.73037534 ,0.09533463 ,0.13954633 ,0.10237061 ,0.03024575 ,0.27586207 ,0.42691532 ,0.02343750 ,2.52343750 ,2.50000000 ,0.16916667 ,male
0.14173034 ,0.07228982 ,0.12680062 ,0.08850077 ,0.20340031 ,0.11489954 ,1.72498099 ,7.52876731 ,0.96582689 ,0.73776858 ,0.09066461 ,0.14173034 ,0.08483887 ,0.01735358 ,0.19277108 ,0.48906250 ,0.00781250 ,2.46093750 ,2.45312500 ,0.24103252 ,male
0.15208052 ,0.07179265 ,0.16411723 ,0.09426733 ,0.20754825 ,0.11328092 ,1.78228207 ,6.78570680 ,0.95348708 ,0.66728835 ,0.06004289 ,0.15208052 ,0.08867097 ,0.02684564 ,0.15686275 ,0.59742647 ,0.00781250 ,3.95312500 ,3.94531250 ,0.19314547 ,male
0.15000244 ,0.06832759 ,0.16254376 ,0.09393232 ,0.20289382 ,0.10896149 ,1.95307333 ,7.46980175 ,0.95015858 ,0.64872253 ,0.08413069 ,0.15000244 ,0.09350764 ,0.01634321 ,0.25806452 ,0.47098214 ,0.00781250 ,4.87500000 ,4.86718750 ,0.13558682 ,male
0.14126275 ,0.07269933 ,0.13679797 ,0.08787802 ,0.19283355 ,0.10495553 ,2.52838405 ,13.09892230 ,0.96308262 ,0.72716892 ,0.09499365 ,0.14126275 ,0.09586027 ,0.01585728 ,0.26666667 ,0.41436298 ,0.00781250 ,2.58593750 ,2.57812500 ,0.14419192 ,male
0.14446144 ,0.06992198 ,0.14839610 ,0.08708508 ,0.19877266 ,0.11168759 ,2.02565026 ,8.29293332 ,0.95933044 ,0.70836660 ,0.08493724 ,0.14446144 ,0.09681669 ,0.01741023 ,0.26229508 ,0.66974432 ,0.00781250 ,4.81250000 ,4.80468750 ,0.16300813 ,male
0.14893267 ,0.07169739 ,0.14320203 ,0.09339263 ,0.20350699 ,0.11011436 ,1.82755486 ,7.77871609 ,0.96397017 ,0.72488964 ,0.09517154 ,0.14893267 ,0.09079563 ,0.02127660 ,0.26666667 ,0.47453704 ,0.00781250 ,4.77343750 ,4.76562500 ,0.15390164 ,male
0.14738071 ,0.07077554 ,0.14069269 ,0.09512919 ,0.21026938 ,0.11514019 ,1.77364216 ,6.83230713 ,0.95758901 ,0.69573068 ,0.09666850 ,0.14738071 ,0.10292993 ,0.01585728 ,0.27586207 ,0.37046371 ,0.01562500 ,3.49218750 ,3.47656250 ,0.09786904 ,male
0.13270998 ,0.08199559 ,0.12285557 ,0.08287754 ,0.21603515 ,0.13315761 ,26.93501927 ,890.84539770 ,0.91257916 ,0.58600985 ,0.00000000 ,0.13270998 ,0.09164744 ,0.01741023 ,0.26229508 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.11555734 ,0.08603068 ,0.11716209 ,0.03030554 ,0.19285344 ,0.16254790 ,26.13693715 ,870.30488380 ,0.92294143 ,0.61947739 ,0.00000000 ,0.11555734 ,0.09486666 ,0.01664932 ,0.27118644 ,0.01031840 ,0.00781250 ,0.13281250 ,0.12500000 ,0.04086539 ,male
0.13310810 ,0.08377879 ,0.12535731 ,0.07433980 ,0.21639375 ,0.14205395 ,30.68466989 ,1116.03662200 ,0.90738230 ,0.57335488 ,0.00000000 ,0.13310810 ,0.09508661 ,0.02272727 ,0.22222222 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.13340514 ,0.08826444 ,0.12854683 ,0.05274489 ,0.22258342 ,0.16983854 ,28.97624149 ,990.77988850 ,0.88829934 ,0.50355454 ,0.00000000 ,0.13340514 ,0.10690366 ,0.01567091 ,0.27118644 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.12640575 ,0.08571365 ,0.12113145 ,0.05171381 ,0.21454243 ,0.16282862 ,23.22549206 ,638.12742620 ,0.91199644 ,0.62626695 ,0.00000000 ,0.12640575 ,0.08590859 ,0.01739130 ,0.26666667 ,0.02035985 ,0.00781250 ,0.42187500 ,0.41406250 ,0.06250000 ,male
0.13004156 ,0.08485286 ,0.12482659 ,0.07242775 ,0.21364162 ,0.14121387 ,25.27605953 ,747.38144400 ,0.86242439 ,0.47119318 ,0.00000000 ,0.13004156 ,0.07966680 ,0.01830664 ,0.26666667 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.12889930 ,0.08901028 ,0.12416801 ,0.04930533 ,0.22277868 ,0.17347334 ,23.64839921 ,659.31842730 ,0.86527768 ,0.47277959 ,0.00000000 ,0.12889930 ,0.09035006 ,0.02500000 ,0.26666667 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.13885084 ,0.07897147 ,0.13091514 ,0.10552413 ,0.20569052 ,0.10016639 ,23.08385363 ,632.72635700 ,0.88758216 ,0.49183945 ,0.00000000 ,0.13885084 ,0.09386307 ,0.05000000 ,0.20253165 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.13310790 ,0.07963468 ,0.12814645 ,0.10508009 ,0.18367658 ,0.07859649 ,24.01834268 ,686.58817750 ,0.87557943 ,0.45935052 ,0.00000000 ,0.13310790 ,0.09080595 ,0.01565558 ,0.25806452 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.13560387 ,0.08612245 ,0.12690129 ,0.09926180 ,0.21871245 ,0.11945064 ,21.71489122 ,575.86056030 ,0.88703974 ,0.50055069 ,0.00000000 ,0.13560387 ,0.08204591 ,0.02500000 ,0.20779221 ,0.02514648 ,0.00781250 ,0.56250000 ,0.55468750 ,0.06451613 ,male
0.12900313 ,0.07046600 ,0.13494895 ,0.07052417 ,0.17078285 ,0.10025868 ,1.29818819 ,4.58831161 ,0.96403636 ,0.72716391 ,0.17021103 ,0.12900313 ,0.13935302 ,0.01920768 ,0.22857143 ,0.29857337 ,0.03125000 ,3.60937500 ,3.57812500 ,0.10376378 ,male
0.12583038 ,0.07778166 ,0.12870317 ,0.05581172 ,0.17073007 ,0.11491835 ,1.33001862 ,5.44421799 ,0.96738878 ,0.71279236 ,0.13751201 ,0.12583038 ,0.13668421 ,0.01581028 ,0.27586207 ,0.24289773 ,0.00781250 ,5.49218750 ,5.48437500 ,0.05285996 ,male
0.16963463 ,0.06235230 ,0.15653875 ,0.12914974 ,0.22859293 ,0.09944319 ,1.56722953 ,5.30078443 ,0.91832931 ,0.44061270 ,0.13947329 ,0.16963463 ,0.13041007 ,0.02288984 ,0.18390805 ,0.20174632 ,0.11718750 ,0.39843750 ,0.28125000 ,0.30729167 ,male
0.14567620 ,0.06690898 ,0.14536307 ,0.11670669 ,0.17273871 ,0.05603202 ,1.92824941 ,6.91077607 ,0.93538803 ,0.56434058 ,0.11654660 ,0.14567620 ,0.12092085 ,0.01576355 ,0.20512821 ,0.36062500 ,0.02343750 ,5.00000000 ,4.97656250 ,0.06279435 ,male
0.15066063 ,0.07206724 ,0.14800487 ,0.11530414 ,0.18854015 ,0.07323601 ,1.45441655 ,5.31929181 ,0.95452628 ,0.66534490 ,0.12824818 ,0.15066063 ,0.11840662 ,0.01735358 ,0.19047619 ,0.22135417 ,0.00781250 ,2.07031250 ,2.06250000 ,0.11363636 ,male
0.13741227 ,0.09476272 ,0.15840000 ,0.05368889 ,0.21457778 ,0.16088889 ,31.35506759 ,1045.52850200 ,0.83394848 ,0.49485424 ,0.00000000 ,0.13741227 ,0.07402077 ,0.01577909 ,0.27586207 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.14850490 ,0.09316341 ,0.17249564 ,0.08551483 ,0.22559628 ,0.14008144 ,32.35073927 ,1122.21902300 ,0.85331079 ,0.48236696 ,0.00000000 ,0.14850490 ,0.07817981 ,0.01593626 ,0.25806452 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.12949463 ,0.09453462 ,0.13882600 ,0.02348008 ,0.20427673 ,0.18079665 ,24.07525155 ,622.20929830 ,0.81449885 ,0.46357362 ,0.00000000 ,0.12949463 ,0.07448185 ,0.01703940 ,0.21621622 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
0.14101730 ,0.08760633 ,0.13902222 ,0.09386667 ,0.21724444 ,0.12337778 ,30.82275524 ,1022.06412000 ,0.84411297 ,0.43987503 ,0.00000000 ,0.14101730 ,0.07161008 ,0.01598402 ,0.21917808 ,0.00781250 ,0.00781250 ,0.00781250 ,0.00000000 ,0.00000000 ,male
